17 0:1.41677 1:3 2:2.95906 3:14.7611 4:134.49 5:0.8 6:-1.66667 7:-110.239 8:-696.768 9:-952.28 10:-3.32226 11:889.761 12:9.06071 13:6
17 0:1.46994 1:3 2:2.88105 3:14.2797 4:139.746 5:2.5 6:0.5 7:0 8:-565.099 9:-1000 10:-152.352 11:1000 12:115.201 13:3
17 0:1.54184 1:3 2:2.92851 3:16.5566 4:133.368 5:-4 6:-0 7:-36.1809 8:-642.546 9:-967.839 10:-22.7806 11:963.819 12:6.03015 13:5
17 0:1.36871 1:3 2:2.88549 3:14.932 4:136.002 5:0 6:-0.222222 7:-34.1286 8:-709.742 9:-1000 10:-95.4274 11:965.871 12:20.8748 13:6
17 0:1.54386 1:3 2:3.24501 3:17.3832 4:125.975 5:-0.142857 6:-1 7:-15.2972 8:-488.636 9:-991.696 10:-148.164 11:984.703 12:159.091 13:1
17 0:1.35289 1:3 2:2.75593 3:12.4179 4:134.925 5:-2 6:0.2 7:-1.02424 8:-631.273 9:-997.952 10:-167.975 11:998.976 12:107.887 13:3
18 0:1.55287 1:3 2:6.38019 3:26.098 4:109.894 5:1.5 6:0.478261 7:-112.888 8:-641.225 9:-154.022 10:0 11:887.112 12:2.74223 13:5
18 0:1.19148 1:3 2:5.7016 3:26.2652 4:107.478 5:-2.33333 6:0.705882 7:-24.0078 8:-823.126 9:0 10:0 11:975.992 12:16.1685 13:5
18 0:1.4246 1:3 2:6.16962 3:27.0372 4:114.753 5:1.5 6:0.625 7:-35.4573 8:-701.953 9:-112.025 10:0 11:964.543 12:0 13:5
18 0:1.46861 1:3 2:6.32477 3:24.7659 4:108.699 5:3 6:0.5625 7:0 8:-632.878 9:-144.998 10:0 11:1000 12:48.0388 13:4
18 0:1.05738 1:3 2:4.88452 3:20.6005 4:107.799 5:2 6:0.857143 7:-110.465 8:-929.264 9:-401.163 10:-73.6434 11:889.535 12:16.4729 13:1
18 0:0.978667 1:3 2:4.88042 3:24.0657 4:108.7 5:10 6:0.888889 7:-76.2667 8:-991.467 9:0 10:0 11:902.4 12:8.53333 13:5
18 0:1.09375 1:3 2:5.93734 3:23.6483 4:106.078 5:0 6:0.578947 7:-0.492611 8:-779.803 9:-72.9064 10:0 11:999.507 12:134.483 13:4
18 0:1.16851 1:3 2:5.75027 3:22.6498 4:105.455 5:16 6:1.08333 7:0 8:-736.17 9:-210.402 10:0 11:1000 12:119.622 13:4
18 0:1.09914 1:3 2:5.67892 3:21.5181 4:104.981 5:-1 6:0.888889 7:-0.975134 8:-772.306 9:-103.852 10:0 11:999.025 12:137.494 13:6
18 0:1.1532 1:3 2:4.93417 3:20.9341 4:110.324 5:2 6:0 7:-145.671 8:-851.122 9:0 10:0 11:854.329 12:16.033 13:3
19 0:1.57958 1:3 2:3.33009 3:18.2928 4:104.537 5:0 6:0.5 7:-76.683 8:-555.06 9:-996.433 10:-109.675 11:923.317 12:78.0205 13:5
19 0:1.60119 1:3 2:3.52765 3:22.6926 4:101.067 5:2.83333 6:-2 7:-11.6038 8:-532.532 9:-1000 10:-130.128 11:988.396 12:92.0017 13:5
19 0:1.76772 1:3 2:3.2301 3:19.618 4:104.09 5:-1 6:1.33333 7:-62.7233 8:-535.927 9:-1000 10:-105.597 11:937.277 12:29.7737 13:5
19 0:1.83961 1:3 2:3.58202 3:25.0588 4:91.4897 5:-0.8 6:-1 7:-20.4859 8:-457.361 9:-1000 10:-137.685 11:979.514 12:86.2315 13:7
19 0:1.66225 1:3 2:3.13756 3:18.5706 4:96.0085 5:-3.16667 6:0.666667 7:-5.87741 8:-515.533 9:-1000 10:-132.662 11:994.123 12:86.0621 13:4
19 0:1.78938 1:3 2:3.60544 3:24.3103 4:93.4617 5:1 6:-0.2 7:-37.799 8:-488.038 9:-988.995 10:-113.397 11:962.201 12:70.8134 13:5
19 0:1.94995 1:3 2:3.79488 3:27.9983 4:84.1879 5:-0.3 6:0.5 7:-56.3664 8:-465.526 9:-997.484 10:-131.857 11:943.634 12:47.3075 13:6
19 0:1.78774 1:3 2:3.45498 3:23.9511 4:103.933 5:-0.818182 6:-0.4 7:-11.7707 8:-471.853 9:-1000 10:-90.0716 11:988.229 12:87.5128 13:2
19 0:1.92203 1:3 2:3.16707 3:20.5968 4:100.053 5:12 6:-0.75 7:-47.619 8:-487.654 9:-1000 10:-85.9788 11:952.381 12:32.6279 13:3
19 0:1.71208 1:3 2:3.38651 3:23.2607 4:110.821 5:-5 6:-0 7:-35.0133 8:-548.541 9:-1000 10:-45.0928 11:964.987 12:35.5438 13:5
20 0:0.751733 1:3 2:5.22258 3:17.66 4:88.6288 5:2 6:0.571429 7:-51.0397 8:-967.234 9:-218.021 10:-289.855 11:700.693 12:32.7662 13:6
20 0:0.706748 1:3 2:4.25888 3:16.7696 4:100.398 5:-0.666667 6:1.83333 7:-14.1104 8:-993.252 9:-38.6503 10:-185.276 11:692.638 12:6.74847 13:5
20 0:0.609163 1:3 2:4.61463 3:18.0308 4:92.1101 5:10.5 6:3 7:0 8:-881.787 9:-109.163 10:-171.946 11:609.163 12:118.213 13:4
20 0:0.557307 1:3 2:5.07759 3:20.1622 4:91.7266 5:-1.5 6:1.25 7:-20.0121 8:-922.984 9:-42.45 10:-263.19 11:537.295 12:77.0164 13:8
20 0:0.609894 1:3 2:4.34885 3:19.1705 4:102.916 5:-7 6:-8 7:-2.12014 8:-964.664 9:-65.0177 10:-180.919 11:607.774 12:35.3357 13:4
20 0:0.851936 1:3 2:6.24203 3:18.9988 4:97.8122 5:-1.4 6:11 7:-17.4639 8:-795.748 9:-212.604 10:-181.473 11:834.472 12:204.252 13:4
20 0:0.672712 1:3 2:5.61283 3:18.3638 4:100.104 5:-3 6:1.33333 7:-3.45423 8:-943.869 9:-196.028 10:-348.014 11:669.257 12:56.1313 13:6
20 0:0.751558 1:3 2:5.37084 3:18.7273 4:94.3626 5:-4.33333 6:-17.5 7:-17.134 8:-867.601 9:-115.265 10:-176.012 11:734.424 12:132.399 13:5
20 0:0.690058 1:3 2:4.69526 3:18.3989 4:103.053 5:3.33333 6:-4.33333 7:-10.9649 8:-890.351 9:-59.9415 10:-133.041 11:679.094 12:109.649 13:5
20 0:0.858497 1:3 2:4.96856 3:18.9861 4:99.3123 5:-3 6:4 7:-56.8928 8:-962.801 9:-51.787 10:-150.255 11:801.605 12:37.1991 13:7
21 0:0.980881 1:3 2:3.23429 3:18.5908 4:116.411 5:1.66667 6:-2 7:-32.419 8:-1000 9:-980.05 10:-80.6318 11:948.462 12:0 13:4
21 0:1.21635 1:3 2:2.88871 3:13.3593 4:118.598 5:3 6:0.5 7:-155.462 8:-796.218 9:-998.599 10:-18.2073 11:844.538 12:25.9104 13:5
21 0:1.20755 1:3 2:2.81938 3:15.6385 4:124.368 5:0 6:-3.33333 7:-12.3698 8:-808.594 9:-1000 10:0 11:987.63 12:19.5313 13:4
21 0:1.02718 1:3 2:3.46441 3:17.0377 4:111.002 5:-3.33333 6:-0 7:-196.887 8:-877.043 9:-988.327 10:-7.7821 11:803.113 12:96.4981 13:5
21 0:1.23328 1:3 2:3.22175 3:16.5928 4:107.768 5:-2 6:-0 7:-61.3299 8:-703.034 9:-1000 10:-58.7476 11:938.67 12:107.811 13:4
21 0:0.935419 1:3 2:3.52274 3:17.6603 4:116.542 5:-6.66667 6:0 7:-23.2089 8:-816.347 9:-838.547 10:0 11:912.21 12:183.653 13:3
21 0:1.05341 1:3 2:3.13264 3:17.0829 4:99.6037 5:-1.6 6:0.714286 7:-62.4541 8:-895.665 9:-1000 10:-16.1646 11:937.546 12:53.637 13:3
21 0:1.06245 1:3 2:3.41519 3:18.7436 4:116.588 5:-1 6:0.0909091 7:-47.0219 8:-778.997 9:-1000 10:-1.5674 11:952.978 12:162.226 13:3
21 0:1.21061 1:3 2:2.84497 3:13.3614 4:127.746 5:-0.5 6:0.25 7:-6.25782 8:-704.005 9:-1000 10:-90.7384 11:993.742 12:122.028 13:3
21 0:1.41511 1:3 2:2.75475 3:13.2266 4:123.054 5:-0.5 6:1.33333 7:-4.40286 8:-625.757 9:-1000 10:-135.388 11:995.597 12:80.9026 13:5
22 0:0.541526 1:3 2:2.95497 3:17.3791 4:100.82 5:-1.4 6:0 7:-73.5129 8:-975.309 9:-429.293 10:0 11:468.013 12:24.6914 13:4
22 0:0.550968 1:3 2:2.96088 3:18.1546 4:103.283 5:-2.66667 6:0 7:-23.2258 8:-981.29 9:-445.161 10:0 11:527.742 12:18.7097 13:4
22 0:0.670807 1:3 2:3.23563 3:16.5538 4:101.918 5:-9 6:0.666667 7:-177.301 8:-988.142 9:-467.532 10:0 11:493.506 12:11.8577 13:4
22 0:0.675931 1:3 2:3.33537 3:19.9601 4:105.865 5:-7 6:0 7:-112.84 8:-983.88 9:-607.56 10:0 11:563.091 12:16.1201 13:2
22 0:0.60447 1:3 2:3.11822 3:17.8274 4:103.614 5:-2 6:0 7:-71.2058 8:-996.362 9:-411.123 10:0 11:533.264 12:3.63825 13:2
22 0:0.664118 1:3 2:3.33733 3:18.5374 4:97.9378 5:-1 6:-1.5 7:-63.5294 8:-955.882 9:-507.647 10:-2.94118 11:600.588 12:44.1176 13:4
22 0:0.675011 1:3 2:3.57804 3:17.4389 4:103.731 5:-1.75 6:2 7:-109.461 8:-878.659 9:-493.424 10:0 11:565.549 12:121.341 13:5
22 0:0.688811 1:3 2:3.77475 3:19.8397 4:98.2009 5:-0.666667 6:11 7:-78.9211 8:-849.65 9:-565.934 10:0 11:609.89 12:150.35 13:4
22 0:0.674704 1:3 2:3.38136 3:18.814 4:100.586 5:-0.333333 6:0 7:-106.532 8:-962.297 9:-535.73 10:0 11:568.172 12:37.7028 13:6
22 0:0.582192 1:3 2:3.04707 3:17.0222 4:106.382 5:-0.375 6:-0.333333 7:-22.2603 8:-997.86 9:-291.524 10:-0.428082 11:559.932 12:2.14041 13:7
23 0:0.78001 1:3 2:4.43787 3:16.966 4:93.7556 5:-1.25 6:-1.66667 7:-185.836 8:-994.977 9:-770.467 10:-420.392 11:594.174 12:5.0226 13:5
23 0:0.817092 1:3 2:5.14459 3:18.3801 4:102.828 5:-1 6:-2.125 7:-180.302 8:-996.873 9:-648.775 10:-406.983 11:636.79 12:3.12663 13:4
23 0:0.778351 1:3 2:4.54012 3:18.3053 4:98.982 5:-0.333333 6:-2.8 7:-181.443 8:-997.423 9:-769.072 10:-409.278 11:596.907 12:2.57732 13:3
23 0:0.864233 1:3 2:5.43013 3:18.658 4:118.873 5:-3 6:-1.7 7:-258.414 8:-988.021 9:-811.751 10:-497.433 11:605.819 12:11.9795 13:6
23 0:0.659606 1:3 2:4.51531 3:17.782 4:104.476 5:-1 6:-1.44444 7:-166.502 8:-997.044 9:-639.901 10:-404.433 11:493.103 12:2.95567 13:4
23 0:0.873446 1:3 2:5.29628 3:20.9436 4:111.029 5:-0.5 6:-4.5 7:-159.322 8:-976.271 9:-867.797 10:-588.701 11:714.124 12:23.7288 13:6
23 0:0.835046 1:3 2:5.33494 3:18.2988 4:116.688 5:1 6:-1.88889 7:-203.767 8:-1000 9:-799.658 10:-573.63 11:631.279 12:0 13:4
23 0:0.782324 1:3 2:4.69396 3:18.2643 4:106.462 5:0 6:-7 7:-167.485 8:-1000 9:-780.142 10:-477.36 11:614.839 12:0 13:4
23 0:0.764007 1:3 2:5.35248 3:20.1245 4:95.6005 5:-1 6:-2.6 7:-182.23 8:-994.907 9:-742.501 10:-522.92 11:581.777 12:5.09338 13:6
23 0:0.863563 1:3 2:5.16036 3:21.1728 4:99.619 5:0.142857 6:-8 7:-73.0915 8:-912.832 9:-766.107 10:-458.581 11:790.471 12:87.1684 13:2
23 0:0.760482 1:3 2:4.59743 3:18.7855 4:95.7761 5:-0.125 6:-3.25 7:-112.683 8:-990.042 9:-752.096 10:-473.27 11:647.799 12:9.95807 13:5
26 0:0.829619 1:3 2:4.23371 3:17.4316 4:103.543 5:-0.333333 6:-1.66667 7:-116.463 8:-992.092 9:-405.464 10:-141.625 11:713.156 12:7.90798 13:2
26 0:1.07347 1:3 2:4.99594 3:17.6698 4:100.795 5:0 6:-18 7:-409.302 8:-929.568 9:-588.704 10:-137.542 11:590.698 12:1.99336 13:5
26 0:0.881879 1:3 2:4.42429 3:16.4398 4:102.291 5:5 6:-10 7:-189.933 8:-983.893 9:-480.537 10:-173.826 11:691.946 12:16.1074 13:4
26 0:1.01017 1:3 2:5.00509 3:18.2308 4:90.4157 5:-5.75 6:-2.25 7:-278.936 8:-925.234 9:-451.474 10:-94.1769 11:721.064 12:64.7017 13:4
26 0:0.966187 1:3 2:4.48526 3:18.6627 4:98.6717 5:-1.33333 6:-3.33333 7:-294.928 8:-996.869 9:-462.743 10:-65.1221 11:671.259 12:3.13087 13:3
26 0:1.05329 1:3 2:4.67706 3:17.6617 4:108.806 5:0.8 6:-1.8 7:-391.59 8:-940.21 9:-478.318 10:-68.9882 11:608.41 12:9.19842 13:2
26 0:1.02229 1:3 2:5.45159 3:18.8305 4:97.9165 5:0.75 6:-6.5 7:-390.295 8:-970.464 9:-502.813 10:-191.28 11:609.705 12:7.73558 13:7
26 0:1.19448 1:3 2:5.41672 3:18.0581 4:97.7694 5:-4 6:-2.5 7:-331.713 8:-824.423 9:-515.796 10:-130.62 11:668.287 12:12.7582 13:3
26 0:1.10751 1:3 2:5.00471 3:16.7676 4:99.146 5:2.66667 6:-13 7:-307.295 8:-892.59 9:-389.431 10:-119.472 11:692.705 12:10.3389 13:4
26 0:1.0692 1:3 2:5.12088 3:17.0098 4:105.704 5:2.83333 6:-2.5 7:-441.624 8:-881.345 9:-418.782 10:-102.792 11:558.376 12:53.934 13:5
27 0:0.869221 1:3 2:2.7047 3:12.6172 4:123.654 5:-1.14286 6:-0.2 7:-34.0633 8:-909.367 9:-869.221 10:-13.9903 11:835.158 12:90.6326 13:6
27 0:0.865497 1:3 2:3.00633 3:13.4042 4:110.815 5:-2.28571 6:-0.1 7:-83.4662 8:-882.509 9:-865.497 10:-62.7326 11:782.031 12:117.491 13:4
27 0:0.840989 1:3 2:3.02936 3:13.7826 4:122.048 5:-0.888889 6:0.333333 7:-127.208 8:-991.166 9:-840.989 10:-123.086 11:713.781 12:8.83392 13:6
27 0:0.833924 1:3 2:3.21445 3:14.4105 4:116.553 5:-1.33333 6:0.666667 7:-170.804 8:-907.21 9:-833.924 10:-56.7376 11:663.121 12:92.7896 13:2
27 0:0.873829 1:3 2:3.32227 3:15.0537 4:121.65 5:-1.125 6:0.666667 7:-134.435 8:-912.397 9:-785.124 10:-35.8127 11:739.394 12:87.6033 13:2
27 0:0.794559 1:3 2:3.17977 3:14.3887 4:121.88 5:-1.2 6:0.666667 7:-143.254 8:-915.047 9:-772.349 10:-57.7457 11:651.305 12:84.9528 13:2
27 0:0.949686 1:3 2:2.97436 3:15.1117 4:126.431 5:-2.5 6:-0 7:-134.172 8:-990.217 9:-949.686 10:-11.8798 11:815.514 12:9.78337 13:4
27 0:0.916779 1:3 2:3.26386 3:14.1589 4:115.287 5:-2 6:-0 7:-189.262 8:-959.06 9:-810.067 10:-46.3087 11:727.517 12:40.9396 13:4
27 0:0.935417 1:3 2:2.91787 3:14.1099 4:116.291 5:-0.0833333 6:-0 7:-115.278 8:-936.806 9:-935.417 10:0 11:820.139 12:63.1944 13:3
27 0:0.84142 1:3 2:2.85548 3:15.2884 4:120.225 5:-0.266667 6:0.4 7:-52.6627 8:-986.391 9:-841.42 10:-8.87574 11:788.757 12:13.6095 13:4
28 0:0.798286 1:3 2:5.15 3:23.1761 4:93.1088 5:-3.57143 6:1.25 7:-33.7143 8:-826.286 9:-155.429 10:0 11:764.571 12:173.714 13:5
28 0:0.85661 1:3 2:4.69971 3:22.268 4:83.8939 5:0 6:2.5 7:-127.932 8:-923.774 9:-26.6525 10:0 11:728.678 12:76.226 13:3
28 0:0.773774 1:3 2:4.43203 3:21.6483 4:91.4837 5:-1.85714 6:1.18182 7:-76.7868 8:-920.26 9:0 10:0 11:696.988 12:79.7401 13:4
28 0:0.904845 1:3 2:5.04054 3:22.896 4:93.6395 5:-3.5 6:1 7:-63.6311 8:-900.759 9:0 10:0 11:841.214 12:99.2411 13:5
28 0:0.882422 1:3 2:5.59838 3:27.159 4:89.8549 5:-2.125 6:1.25 7:-99.9412 8:-871.252 9:-25.2792 10:0 11:782.481 12:128.748 13:7
28 0:0.850104 1:3 2:5.27904 3:23.2974 4:92.7793 5:-4.5 6:0.5 7:-72.0954 8:-841.286 9:-18.1535 10:0 11:778.008 12:158.714 13:2
28 0:0.878932 1:3 2:4.94344 3:24.183 4:90.555 5:-1.71429 6:1.3 7:-143.62 8:-932.344 9:-166.172 10:0 11:735.312 12:67.6558 13:6
28 0:0.825641 1:3 2:4.31142 3:21.0908 4:84.3575 5:-4 6:0.666667 7:-105.413 8:-962.963 9:-7.97721 10:0 11:720.228 12:37.037 13:5
28 0:0.789907 1:3 2:4.49169 3:22.7846 4:91.3771 5:-1.5 6:0.923077 7:-100.933 8:-940.757 9:-17.0049 10:0 11:688.974 12:59.243 13:5
28 0:0.793041 1:3 2:4.3086 3:21.3057 4:88.3158 5:-2 6:-0.142857 7:-179.364 8:-937.612 9:0 10:-0.59988 11:613.677 12:62.3875 13:3
29 0:0.889644 1:3 2:3.12337 3:13.7206 4:98.1707 5:-2.6 6:-0 7:-27.1967 8:-839.958 9:-889.644 10:-127.615 11:862.448 12:160.042 13:4
29 0:0.963084 1:3 2:3.55612 3:16.7146 4:101.948 5:-3.2 6:0.166667 7:-129.75 8:-916.938 9:-963.084 10:-156.352 11:833.333 12:83.0619 13:3
29 0:1.04056 1:3 2:3.64548 3:16.3138 4:91.4534 5:-0.5 6:0 7:-213.808 8:-860.245 9:-999.443 10:-110.245 11:786.192 12:100.78 13:3
29 0:0.878356 1:3 2:3.8346 3:20.5418 4:98.2631 5:-1.4 6:-0 7:-54.7945 8:-803.288 9:-878.356 10:-62.4658 11:823.562 12:196.712 13:3
29 0:1.13458 1:3 2:3.91464 3:18.3898 4:88.2597 5:-2.2 6:0 7:-226.798 8:-796.815 9:-999.451 10:-118.067 11:773.202 12:84.5689 13:4
29 0:0.903014 1:3 2:3.74954 3:18.7839 4:84.2402 5:-1.5 6:-0.166667 7:-138.082 8:-884.932 9:-894.795 10:-88.7671 11:764.932 12:115.068 13:2
29 0:1.1203 1:3 2:3.74215 3:18.8837 4:84.9994 5:4.66667 6:-1 7:-225.747 8:-868.212 9:-998.78 10:-89.6888 11:774.253 12:24.4051 13:4
29 0:1.00784 1:3 2:4.07434 3:18.8925 4:89.5185 5:1.5 6:0.25 7:-226.675 8:-825.359 9:-995.813 10:-92.1053 11:773.325 12:166.866 13:3
29 0:1.06246 1:3 2:3.67192 3:17.9355 4:92.5488 5:-2 6:0.5 7:-160.959 8:-890.411 9:-1000 10:-150.114 11:839.041 12:50.7991 13:3
29 0:0.992661 1:3 2:3.76631 3:20.5833 4:90.7545 5:-2 6:2 7:-149.847 8:-980.428 9:-992.049 10:-125.382 11:842.813 12:19.5719 13:6
30 0:1.38289 1:3 2:6.55303 3:19.8048 4:70.7678 5:-1.4 6:-5.33333 7:-29.8899 8:-631.358 9:-340.85 10:-144.73 11:970.11 12:91.7672 13:5
30 0:1.11189 1:3 2:8.44009 3:21.4285 4:93.2161 5:-1.22222 6:-20 7:-54.4304 8:-820.886 9:-188.608 10:-318.354 11:945.57 12:78.481 13:5
30 0:1.02203 1:3 2:6.36687 3:20.9739 4:82.9402 5:-0.416667 6:-7 7:-73.5574 8:-876.982 9:-177.552 10:-173.114 11:926.443 12:101.458 13:5
30 0:1.05971 1:3 2:5.65065 3:19.2217 4:90.5747 5:-0.857143 6:-9.5 7:-49.2289 8:-900.356 9:-268.09 10:-179.122 11:950.771 12:43.2977 13:9
30 0:1.0915 1:3 2:6.25868 3:20.587 4:93.5096 5:-0.285714 6:-2.5 7:-64.2093 8:-820.452 9:-297.86 10:-167.063 11:935.791 12:95.7194 13:5
30 0:1.09821 1:3 2:6.48409 3:20.362 4:78.2584 5:-1 6:-8.5 7:-54.409 8:-866.166 9:-220.763 10:-223.265 11:945.591 12:44.4028 13:7
30 0:1.08184 1:3 2:5.71375 3:19.8037 4:84.6206 5:-0.357143 6:-1.1 7:-69.341 8:-805.731 9:-261.318 10:-81.9484 11:930.659 12:118.625 13:8
30 0:1.08483 1:3 2:5.99543 3:17.3481 4:87.376 5:-3.33333 6:3 7:-23.1278 8:-729.075 9:-332.599 10:-138.216 11:976.872 12:192.731 13:6
30 0:1.04579 1:3 2:5.60826 3:19.0192 4:92.9405 5:-0.7 6:-3.25 7:-26.6272 8:-836.686 9:-316.568 10:-133.728 11:973.373 12:119.527 13:5
30 0:1.19614 1:3 2:6.31441 3:19.2703 4:74.2961 5:-1.75 6:-1.6 7:-33.316 8:-638.209 9:-376.366 10:-103.071 11:966.684 12:197.814 13:6
11 0:2.33194 1:3 2:3.06427 3:19.6641 4:139.154 5:-0 6:0.2 7:-55.622 8:-424.043 9:-904.306 10:-2.39234 11:944.378 12:4.78469 13:2
4 0:1.72667 1:3 2:2.6152 3:12.5183 4:133.001 5:-2.66667 6:-0.0909091 7:-1.63755 8:-431.769 9:-1000 10:-180.131 11:998.362 12:147.38 13:3
5 0:2.36137 1:3 2:6.0358 3:16.2262 4:115.29 5:0.5 6:2 7:-7.02459 8:-423.482 9:-103.362 10:0 11:992.975 12:0 13:6
10 0:1.75836 1:3 2:6.69904 3:16.8322 4:112.945 5:2.33333 6:-4.33333 7:0 8:-561.839 9:-228.858 10:-160.677 11:1000 12:6.87104 13:4
12 0:0.961949 1:3 2:3.56714 3:16.4921 4:109.351 5:0.555556 6:4 7:-30.7076 8:-985.981 9:-554.74 10:0 11:931.242 12:14.0187 13:3
13 0:1.35901 1:3 2:3.85029 3:17.9337 4:121.891 5:2.33333 6:-5.66667 7:-110.544 8:-729.592 9:-997.166 10:-407.029 11:889.456 12:6.23583 13:4
16 0:1.87821 1:3 2:6.77953 3:24.0882 4:113.853 5:0.5 6:-3.5 7:-146.936 8:-498.513 9:-448.543 10:-64.8424 11:853.064 12:33.9084 13:4
17 0:1.07896 1:3 2:2.74556 3:13.7626 4:137.175 5:-0.333333 6:-0 7:-17.2202 8:-902.214 9:-998.77 10:-48.5855 11:982.78 12:24.6002 13:5
18 0:1.38889 1:3 2:6.01349 3:26.1919 4:101.964 5:-0.0666667 6:0.466667 7:-90.7463 8:-716.418 9:0 10:0 11:909.254 12:3.58209 13:5
19 0:1.43403 1:3 2:3.64037 3:24.3395 4:99.9402 5:14 6:-0 7:-67.1913 8:-649.516 9:-993.947 10:0 11:932.809 12:47.8208 13:7
20 0:0.793485 1:3 2:5.44085 3:19.125 4:97.0358 5:3 6:-19 7:-11.7264 8:-921.173 9:-151.14 10:-218.893 11:781.759 12:78.8274 13:6
21 0:1.153 1:3 2:3.06715 3:16.5912 4:113.588 5:-2.2 6:-0.125 7:-20.5198 8:-783.174 9:-1000 10:-28.0438 11:979.48 12:84.1313 13:7
22 0:0.559719 1:3 2:2.88154 3:16.9893 4:108.246 5:-1.25 6:-5.5 7:-59.0164 8:-972.834 9:-504.918 10:0 11:500.703 12:27.1663 13:4
23 0:0.928224 1:3 2:4.86335 3:19.9676 4:112.292 5:0 6:11.3333 7:-151.46 8:-956.813 9:-928.224 10:-532.238 11:776.764 12:43.1873 13:4
25 0:1.12751 1:3 2:3.60079 3:13.405 4:113.321 5:-1.16667 6:-1.96552 7:-274.846 8:-881.426 9:-649.075 10:0 11:725.154 12:5.48321 13:5
26 0:0.818692 1:3 2:4.34988 3:17.9674 4:104.289 5:-2 6:-6 7:-242.368 8:-1000 9:-330.841 10:-122.741 11:576.324 12:0 13:3
27 0:1.09468 1:3 2:2.84686 3:12.5493 4:122.511 5:-0.333333 6:0.111111 7:-201.389 8:-893.939 9:-1000 10:-12.6263 11:798.611 12:19.5707 13:4
28 0:0.853253 1:3 2:4.62051 3:22.8899 4:95.4229 5:-0.2 6:0.5 7:-208.27 8:-943.016 9:-48.4115 10:0 11:644.982 12:56.9844 13:2
29 0:1.22122 1:3 2:3.50448 3:18.18 4:99.1732 5:4 6:0.142857 7:-157.978 8:-809.373 9:-1000 10:-100.053 11:842.022 12:9.47867 13:2
30 0:1.08063 1:3 2:5.27093 3:19.4364 4:90.6992 5:0.2 6:-4.25 7:-36.4277 8:-925.382 9:-223.267 10:-142.773 11:963.572 12:0 13:6
17 0:1.45704 1:3 2:3.224 3:15.0862 4:135.322 5:-6 6:0 7:-132.075 8:-671.58 9:-979.953 10:-145.047 11:867.925 12:14.7406 13:6
21 0:0.96015 1:3 2:3.22471 3:16.8124 4:107.281 5:8 6:-0.666667 7:-75.9398 8:-898.496 9:-939.098 10:0 11:884.211 12:101.504 13:4
27 0:0.833779 1:3 2:2.90523 3:12.341 4:126.822 5:1.33333 6:1 7:-78.5676 8:-923.036 9:-833.779 10:-117.584 11:755.211 12:76.9642 13:5
29 0:0.92833 1:3 2:3.85414 3:20.5425 4:93.0962 5:0 6:-0.2 7:-191.874 8:-941.309 9:-921.558 10:-74.4921 11:736.456 12:58.6907 13:2
21 0:1.29136 1:3 2:2.91642 3:14.7086 4:110.592 5:0.666667 6:0.666667 7:-130.625 8:-765.625 9:-1000 10:-1.875 11:869.375 12:8.75 13:4
27 0:1.02606 1:3 2:2.83721 3:12.8745 4:118.576 5:0 6:1 7:-175.594 8:-938.156 9:-1000 10:-0.552181 11:824.406 12:36.444 13:2
27 0:1.08267 1:3 2:3.03801 3:14.1433 4:125.086 5:0.2 6:-1 7:-41.6008 8:-799.895 9:-997.894 10:-92.1538 11:958.399 12:123.749 13:5
27 0:0.874303 1:3 2:2.6745 3:12.0598 4:125.426 5:-0.285714 6:-0.5 7:-179.929 8:-995.945 9:-874.303 10:0 11:694.374 12:4.05474 13:3
27 0:0.908795 1:3 2:3.43125 3:15.1577 4:110.404 5:-2.28571 6:-0 7:-161.781 8:-904.995 9:-908.795 10:-122.693 11:747.014 12:95.0054 13:4
29 0:1.23511 1:3 2:3.29107 3:15.2338 4:74.5963 5:-2 6:0 7:-91.3706 8:-759.391 9:-987.31 10:-179.695 11:908.629 12:50.2538 13:3
27 0:0.97421 1:3 2:3.02713 3:12.223 4:122.47 5:-1 6:1 7:-67.6983 8:-885.88 9:-974.21 10:-194.713 11:906.512 12:114.12 13:1
27 0:1.08627 1:3 2:2.89011 3:13.3469 4:122.206 5:0 6:0 7:-95.624 8:-866.018 9:-999.46 10:-57.2663 11:904.376 12:54.5651 13:5
21 0:1.28119 1:3 2:3.36309 3:15.1216 4:126.93 5:0 6:-0.0769231 7:-152.77 8:-680.473 9:-1000 10:-109.736 11:847.23 12:100.054 13:5
28 0:0.853902 1:3 2:4.3735 3:20.8753 4:93.8914 5:-6 6:1.07143 7:-245.009 8:-933.757 9:0 10:0 11:608.893 12:66.2432 13:5
21 0:1.22841 1:3 2:3.54122 3:16.8615 4:115.367 5:-1.33333 6:-0.625 7:-185.938 8:-668.797 9:-1000 10:-11.6212 11:814.062 12:145.264 13:5
17 0:1.2968 1:3 2:2.70323 3:13.9094 4:135.889 5:-0.5 6:-0.555556 7:-35.7981 8:-763.498 9:-1000 10:-29.9296 11:964.202 12:7.62911 13:5
11 0:2.37466 1:3 2:3.06228 3:20.6745 4:144.7 5:3.66667 6:-0.0909091 7:-113.597 8:-407.344 9:-986.804 10:0 11:886.403 12:13.7694 13:5
21 0:1.21486 1:3 2:3.19879 3:16.7308 4:86.3084 5:-1.77778 6:-0.6 7:-151.874 8:-791.584 9:-1000 10:0 11:848.126 12:31.5582 13:1
